-6.43457284 -0.21968884 1.73938864 -1.61421669 -3.88151027 -1.92497696 -1.56575230 0.93194539 -2.24097806 3.06481257 1.42849641 -0.22795407 0.98016166 1.06138209 0.29379668 1.51954444 -0.67602078 0.18832706 -2.00867659 -1.09461917 -0.51806679 1.07787742 -0.05863549 -0.53684976 3.31036153 -0.95164687 0.56321385 0.14439236 1.50526953 -0.56865502 0.74222272 1.01412705 1.08343844 -0.31948945 -0.84196472 1.09794335 -0.94836095 -1.22592407 -0.36504250 -0.60742475 -0.03579021 1.98923276 -0.61092297 -0.67515060 0.30059644 0.54851252 -0.36343485 -0.17416100 -0.10102608 1.27241030 1.00000000
-2.79851740 3.77404297 3.60165043 -1.47781830 -3.19080899 0.41571541 0.88293472 -1.19795651 -3.30428783 4.25316621 1.52781362 -1.67128121 -0.19814131 -0.53404588 0.46033789 1.85438833 -0.09946645 -0.53419685 -0.72918782 -1.45104944 -1.35646218 -0.06444461 0.25917749 0.15479278 -0.81783809 0.92269456 0.51195723 -0.82677515 -0.93933397 0.31622224 -0.46355396 0.32713248 -1.14149900 0.06946439 0.46474920 0.35883002 -0.26250285 0.18787910 0.47749797 0.04614544 0.10879007 -0.69968989 0.30744670 0.23371323 -0.03579356 0.25755777 0.39427456 -0.24675609 -0.29166107 -0.02718934 1.00000000
-2.59985291 3.66713404 3.00936226 -1.44363400 -3.52032082 0.16068911 0.53297320 -1.26027437 -3.02505944 4.00741024 1.35868679 -1.90004826 0.16498066 -0.25053206 0.40279212 2.23544235 -0.39621449 -0.38251010 -0.45917719 -2.17762117 -1.06635788 0.08409206 0.37598218 0.09541174 -1.38389795 0.98731054 0.81199599 -0.44262726 -1.09469152 -0.60445744 0.01601881 1.04967920 -1.18308357 -0.52089766 0.34753660 -0.00401380 -0.81756252 0.03979745 0.30464894 0.80245024 0.20310536 -0.69385665 0.45033704 -0.34305935 -0.16314580 0.08378076 0.28784616 0.06497700 0.16742699 -0.28514209 1.00000000
-13.83037790 -10.64150509 -4.32626247 8.02355244 -0.87287713 2.26129616 -0.82922671 0.41703875 -3.44754466 2.51180143 2.43537696 -2.17409610 1.81322252 -0.28461779 -0.18167102 1.50665422 1.06499396 0.00373406 0.17670819 -1.27700194 0.25064658 0.09550553 -1.12037504 1.08756624 1.76233516 -0.72957458 0.15648346 -0.67329273 1.10009459 -0.34072674 0.98498240 0.70282371 1.00123884 -1.68178382 -0.90390689 0.37985348 -0.77178628 -0.46046615 0.97013099 0.03687235 -0.71096037 0.09317806 1.79490757 -0.53502977 -0.28574338 -0.65908175 1.77199952 -0.92467741 0.18736976 0.66237495 1.00000000
-6.25855445 0.46604952 8.30892516 -0.30683959 -1.31029479 -0.78914698 -1.49800972 3.95161464 -0.56194093 3.16926118 -1.77988487 0.93603404 -1.76361669 0.95020000 2.24465081 -0.94378947 -1.00412227 -0.11561814 0.63138337 0.58805754 -0.46989991 0.31470588 -0.26542380 -0.73653604 2.00223707 0.93832646 0.91608561 0.64044296 0.68585772 -1.42651091 -0.00105513 1.55127531 0.28223344 0.01285564 0.37007407 2.22286743 -1.28504308 -0.50605789 -0.49528809 -0.29198914 -0.22720065 0.43072244 0.09631349 -0.36323775 0.53828066 -0.58735974 -1.20220893 0.70642232 -0.81750254 0.81070256 1.00000000
-3.29012644 3.44663535 4.33489287 -1.69164867 -4.14406227 0.63226411 0.97693548 -1.31731663 -3.33347543 4.34935508 2.19156189 -1.92878001 -0.46900749 -0.81835720 0.44392709 2.29741661 -0.38271013 -0.09773455 0.15427219 -1.93598901 -1.72750144 0.23125973 -0.10139288 0.73402817 0.02803415 0.37328639 -0.08066965 0.46491309 -0.31723785 0.99060864 -0.39884682 -0.00818905 -0.15409562 0.56069714 0.67780615 -0.74667239 0.64576036 0.60182442 -0.05601405 -0.45645149 0.22746769 -0.27732765 0.07451063 0.87934021 -0.20517358 0.10827706 -0.08091862 -0.66947896 -0.19388460 0.53649137 1.00000000
11.31917285 -15.01261152 -7.00650121 -10.08819349 -0.03539463 1.80665634 -3.42537458 -0.89195607 1.49731947 4.28141233 0.17463303 -1.55628971 -0.19083096 -0.45085409 -0.31067434 2.49425520 0.46574009 -0.68816620 -0.84697241 -0.73441403 -0.69424191 0.42768330 0.48683509 1.54524614 -1.46657166 0.66760050 -0.13658074 -0.34212868 0.94836314 0.03787618 -0.01057984 0.96312069 0.23077952 0.24626877 -0.29617865 0.66740870 -0.40725824 0.21680752 1.58301151 -0.38181467 -0.34915616 -0.30011380 -1.77818350 0.38621310 -1.17506573 -0.85953818 -0.35116252 -0.07590415 0.05438356 0.12289371 1.00000000
-3.14161825 3.59414228 3.84763444 -1.70817908 -3.58906331 0.18799621 0.62753622 -1.08037126 -3.10233554 4.38784606 2.11749007 -2.16288284 0.15036223 -0.38771918 0.42307415 1.70815994 -0.41791054 -0.08369906 -0.34236122 -1.69040773 -1.56334814 0.29551461 0.13570469 0.08498568 -0.79651151 0.85368601 -0.10520379 -0.04450741 -0.89657067 0.08857071 -0.54085833 0.13316164 -0.43920206 0.24591542 0.07770952 0.59732214 0.56410693 0.00746775 -0.07899900 -0.49732818 0.02264038 -0.27384144 -0.12156325 0.20021122 -0.10653454 0.34480998 0.78422171 -0.94157857 -0.29756809 0.32233956 1.00000000
-3.77288273 3.08227414 4.42204862 -1.76338186 -3.87469826 -0.09450768 0.26125952 -0.84884875 -3.30438734 4.56903612 1.99166075 -2.14844618 -0.18723553 -0.31638622 0.14043455 1.99401536 -0.36251186 0.02605068 -0.49934280 -1.82077599 -1.32531946 0.28018615 0.28373374 0.24837966 -0.70329571 0.97720314 0.49685132 -0.28543938 -0.82646140 0.20351700 -0.09929366 0.45175392 -0.24463678 -0.42135917 0.30727680 0.33045198 -0.15534819 -0.14693748 -0.42296274 -0.26435851 0.22840697 0.02937009 0.02190103 0.15813960 0.37664183 0.29412923 0.12556273 -0.07590274 0.01340267 -0.26551871 1.00000000
-4.73826571 2.28619272 5.75878104 -2.01088679 -3.60726634 0.10488839 -0.16586448 -0.76159267 -2.20681321 3.71707865 1.83574938 -1.47697899 -0.45057807 -0.46965016 -0.23766524 2.75192804 -0.10362825 0.54304800 0.01620961 -1.62088737 -1.26916865 0.30963177 -0.46148089 1.31773173 0.65466138 -0.03710473 0.22144936 0.67467841 0.58890605 1.78166390 0.31150611 -0.34400488 0.63307106 0.03027564 0.96887788 -1.72492348 0.51927102 0.95852313 -1.54054182 -0.28206561 0.99609858 1.29036977 0.12873201 -0.15861705 0.21405397 -0.53640622 -0.59375460 1.21157609 -0.33654021 -0.79750062 1.00000000
-4.59995520 2.34903640 5.10860953 -1.70209321 -3.35001695 -0.72593916 -0.51628367 0.00991038 -2.78300057 4.21757057 1.37199513 -1.82462752 -0.24489737 0.11043508 0.04383148 1.52908260 -0.23575940 0.22055582 -0.74254331 -1.45045174 -0.74965759 0.21569393 0.45607962 0.12814388 -0.55636983 1.13112510 0.99976515 -0.72971794 -0.39864679 0.12210386 0.89884220 0.67820963 0.27231435 -1.00298065 0.16118653 0.26228467 -0.49301684 -0.49187142 -1.00276263 -0.42378182 -0.07002098 0.71104541 0.19014849 -0.74952330 0.71190300 0.01028245 -0.38148426 1.42148515 0.31395863 -1.28252500 1.00000000
-7.99835156 -0.47767002 7.70496688 -2.86837233 -3.49219144 0.20696923 -4.85951863 5.32922817 -0.85177599 1.32936251 -1.46296017 1.77158072 0.73272756 2.15774920 0.90616224 -0.27169730 0.78825128 -0.59341220 0.66024599 -0.28696100 -0.68999765 -0.32366935 -0.53193934 -0.36377144 1.83511236 -1.30194729 -0.44251017 0.83700210 0.80219255 -0.65539688 -0.27382267 -0.03192423 0.21682780 1.05841894 -0.48921573 -0.20858243 -0.48355676 0.75503924 0.73576288 -0.13609239 -0.29785443 0.49226224 0.37131456 0.64377775 0.70058498 -0.33691127 -0.24951155 -0.66715107 -0.79636729 0.20990491 2.00000000
-8.55067668 -0.18715158 2.43887215 -3.40402106 -1.78743374 1.42345617 -1.64222651 -1.11869762 0.17500962 1.17458927 0.26732951 -0.27754946 2.36136863 -0.07482912 -2.51774810 0.12700811 0.58880037 1.61405485 -0.73837387 -0.03198973 0.95620681 -0.44212062 0.51744814 0.67340577 -2.88977103 0.72819964 -1.15717290 -1.33848779 0.25527240 -0.16917877 0.45210923 -0.72477015 -0.33670646 0.32042952 0.78926014 -0.00445043 -0.25277658 -1.15285510 -0.21727948 0.97170051 0.12792524 -0.42180449 -0.66944388 0.14831647 -0.29190498 0.70518651 0.00678278 0.25135482 0.00770898 0.49352944 2.00000000
-10.99152922 -3.24001623 5.31177955 -1.78454289 -2.02091049 1.92110229 -4.31962929 3.17992472 1.74755145 -0.15210671 -2.13965150 2.02504074 1.19352694 2.03444057 -0.48649390 0.59221414 0.46973658 0.01965480 0.45636824 -1.08839965 -0.26215969 -0.68021980 0.73474236 -0.05509064 -0.41435263 -1.32847688 0.56313287 0.54383194 -0.13757911 -0.40231519 -0.50901180 -0.21753365 -0.38723808 -0.24498479 0.37222436 -0.61489841 -0.29388527 0.78602927 0.15387911 0.48444809 0.10934565 0.02517293 0.50404224 0.13993517 0.02424585 -0.17063734 0.54578714 0.21030227 -0.12724773 -0.55013258 2.00000000
-15.37582824 -9.84885500 2.06240926 5.81629906 1.07534182 2.88305724 -2.45690853 4.06979749 -1.83833184 1.87189992 -1.80701830 -0.09344904 0.08264196 1.01617319 1.61713995 -1.29556635 1.70908423 -1.05526267 1.72662104 1.18452118 -0.17092115 -0.78742385 -0.56344230 0.98853725 0.05072193 0.77786457 -0.61451675 1.06545510 -0.10135115 -0.94960030 -1.16790382 1.31480510 -1.00946739 1.67632401 -0.57950776 0.02779918 0.49004629 -0.45211472 0.50616759 0.09246733 0.06755225 -0.06986020 0.02065727 0.81675386 0.93068598 0.44860108 -0.66294807 -0.22643781 0.38008578 0.49085713 2.00000000
-10.49648682 -2.45825574 4.81904047 -2.75466892 -1.73825895 1.66666454 -4.72415748 3.16666710 1.43209972 -0.17175493 -1.50371718 1.83797523 2.17346627 2.50836047 -1.16004420 0.25823098 0.96020679 0.80015717 0.05897721 0.50656275 0.38905311 -0.31931392 0.78253294 0.34533542 -0.52497291 -0.78694311 0.01265401 0.38042461 -0.23942814 -0.38867529 -0.50411923 -0.17182038 -0.38645972 0.06917229 -0.06260779 0.10944379 -0.25822274 0.07922232 -0.63088166 -0.35996602 -0.15577947 -0.03332152 0.44457702 0.01497544 0.15278873 -0.01004800 0.35424913 0.20004919 -0.32080374 0.04695665 2.00000000
-10.49648682 -2.45825574 4.81904047 -2.75466892 -1.73825895 1.66666454 -4.72415748 3.16666710 1.43209972 -0.17175493 -1.50371718 1.83797523 2.17346627 2.50836047 -1.16004420 0.25823098 0.96020679 0.80015717 0.05897721 0.50656275 0.38905311 -0.31931392 0.78253294 0.34533542 -0.52497291 -0.78694311 0.01265401 0.38042461 -0.23942814 -0.38867529 -0.50411923 -0.17182038 -0.38645972 0.06917229 -0.06260779 0.10944379 -0.25822274 0.07922232 -0.63088166 -0.35996602 -0.15577947 -0.03332152 0.44457702 0.01497544 0.15278873 -0.01004800 0.35424913 0.20004919 -0.32080374 0.04695665 2.00000000
0.31109445 -7.24990280 1.38145907 -7.42012705 1.06369411 0.55814707 -5.12870216 2.28607290 2.40938556 1.76690014 -1.46559571 1.55444243 0.29391246 2.05194453 0.90026905 1.13387828 -0.59597381 -0.52270519 -0.40545564 -0.44647608 -0.51344556 -0.28322191 0.14371813 -0.76212906 1.13212934 1.58152986 0.24275546 0.45866649 0.56889620 -0.44330833 -0.88970994 0.52798663 -0.25492070 2.22823906 0.93889379 -0.24252759 0.42439367 1.28083188 2.08163960 -0.02602312 0.34933274 0.66724993 -0.33803039 -0.65253927 1.50580070 -0.52996977 -0.70153075 -0.38348128 1.03308175 -0.35223216 2.00000000
-10.47403659 -2.32744469 5.02989169 -2.63115163 -2.24205155 1.76424685 -4.01544576 2.20837409 1.73487823 0.11965454 -1.40424794 1.52432152 1.47593466 1.77085842 -1.39702149 0.23452149 0.75455723 0.71668902 0.36154037 0.14909263 0.48325056 -0.54578571 1.01104298 0.35367558 -1.07331926 -0.35193507 0.17540356 0.21595940 -0.71124750 -0.30287762 -0.37055050 -0.00006159 -0.56977563 -0.39112295 0.44303856 -0.24311320 -0.19073222 0.04021062 -0.59747566 0.25132396 0.16630745 -0.24652234 0.35380658 -0.28406954 -0.49230191 0.11209295 0.69862947 0.08320400 0.08053475 -0.30437555 2.00000000
